year	month	day	monthday	link	city	state
2014	02	14	Feb 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4948.MOV")	Washington	District of Columbia
2014	02	14	Feb 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4958.MOV")	Fortescue	New Jersey
2014	02	15	Feb 15	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4985.MOV")	Athens	New York
2014	02	16	Feb 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4992.MOV")	Athens	New York
2014	02	14	Feb 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4952.MOV")	West Hyattsville	Maryland
2014	02	16	Feb 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4993.MOV")	Athens	New York
2014	02	14	Feb 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4960.MOV")	Warwick	Maryland
2014	02	16	Feb 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4994.MOV")	Athens	New York
2014	02	16	Feb 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4995.MOV")	Athens	New York
2014	02	16	Feb 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4996.MOV")	Athens	New York
2014	02	16	Feb 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4997.MOV")	Athens	New York
2014	02	16	Feb 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_4998.MOV")	Athens	New York
2014	02	16	Feb 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5002.MOV")	Athens	New York
2014	02	16	Feb 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5005.MOV")	Athens	New York
2014	02	16	Feb 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5006.MOV")	Ghent	New York
2014	02	16	Feb 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5004.MOV")	Athens	New York
2014	02	16	Feb 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5007.MOV")	Coxsackie	New York
2014	02	17	Feb 17	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5040.MOV")	Washington	District of Columbia
2014	02	17	Feb 17	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5029.MOV")	North East	Maryland
2014	02	19	Feb 19	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5054.MOV")	Washington	District of Columbia
2014	02	17	Feb 17	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5013.MOV")	Athens	New York
2014	02	19	Feb 19	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5055.MOV")	Washington	District of Columbia
2014	02	21	Feb 21	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5085.mov")	Washington	District of Columbia
2014	02	19	Feb 19	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5056.MOV")	Washington	District of Columbia
2014	02	19	Feb 19	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5065.MOV")	Washington	District of Columbia
2014	02	19	Feb 19	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5068.MOV")	Washington	District of Columbia
2014	02	20	Feb 20	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5077.MOV")	Washington	District of Columbia
2014	02	19	Feb 19	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5059.MOV")	Washington	District of Columbia
2014	02	20	Feb 20	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5079.MOV")	Washington	District of Columbia
2014	02	23	Feb 23	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5157.mov")	Washington	District of Columbia
2014	02	23	Feb 23	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5158.mov")	Washington	District of Columbia
2014	02	19	Feb 19	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5069.MOV")	Washington	District of Columbia
2014	02	23	Feb 23	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5125.MOV")	Upper Marlboro	Maryland
2014	02	23	Feb 23	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5156.mov")	Washington	District of Columbia
2014	02	23	Feb 23	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5126.MOV")	Upper Marlboro	Maryland
2014	02	25	Feb 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5187.mov")	Washington	District of Columbia
2014	02	28	Feb 28	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5250.mov")	Washington	District of Columbia
2014	02	25	Feb 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5174.MOV")	Washington	District of Columbia
2014	02	23	Feb 23	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5134.MOV")	Upper Marlboro	Maryland
2014	02	25	Feb 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5186.MOV")	Washington	District of Columbia
2014	02	28	Feb 28	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5227.MOV")	Washington	District of Columbia
2014	02	27	Feb 27	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5211.MOV")	Washington	District of Columbia
2014	02	28	Feb 28	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5239.MOV")	Washington	District of Columbia
2014	03	01	Mar 1	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5282.mov")	Washington	District of Columbia
2014	02	28	Feb 28	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5252.MOV")	Washington	District of Columbia
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5308.mov")	Washington	District of Columbia
2014	03	01	Mar 1	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5277.MOV")	Cape May Point	New Jersey
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5317.mov")	Washington	District of Columbia
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5307.MOV")	Lumberton	New Jersey
2014	03	01	Mar 1	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5279.MOV")	Cape May Point	New Jersey
2014	03	01	Mar 1	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5295.MOV")	Medford Lakes	New Jersey
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5309.MOV")	Lumberton	New Jersey
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5335.mov")	Washington	District of Columbia
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5319.mov")	Lumberton	New Jersey
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5315.MOV")	Lumberton	New Jersey
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5314.MOV")	Lumberton	New Jersey
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5316.MOV")	Lumberton	New Jersey
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5347.mov")	Washington	District of Columbia
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5311.MOV")	Lumberton	New Jersey
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5324.MOV")	Lumberton	New Jersey
2014	03	03	Mar 3	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5374.MOV")	Washington	District of Columbia
2014	03	03	Mar 3	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5373.MOV")	Washington	District of Columbia
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5336.MOV")	Lumberton	New Jersey
2014	03	02	Mar 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5323.MOV")	Lumberton	New Jersey
2014	03	03	Mar 3	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5375.MOV")	Washington	District of Columbia
2014	03	03	Mar 3	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5376.MOV")	Washington	District of Columbia
2014	03	03	Mar 3	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5377.MOV")	Washington	District of Columbia
2014	03	03	Mar 3	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5378.MOV")	Washington	District of Columbia
2014	03	03	Mar 3	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5379.MOV")	Washington	District of Columbia
2014	03	03	Mar 3	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5380.MOV")	Washington	District of Columbia
2014	03	05	Mar 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5429.MOV")	Washington	District of Columbia
2014	03	05	Mar 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5459.mov")	Washington	District of Columbia
2014	03	04	Mar 4	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5401.MOV")	Washington	District of Columbia
2014	03	05	Mar 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5464.MOV")	Washington	District of Columbia
2014	03	08	Mar 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5534.MOV")	Washington	District of Columbia
2014	03	07	Mar 7	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5523.MOV")	Hull	Massachusetts
2014	03	05	Mar 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5430.MOV")	Washington	District of Columbia
2014	03	08	Mar 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5542.MOV")	Norwell	Massachusetts
2014	03	08	Mar 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5543.MOV")	Hingham	Massachusetts
2014	03	10	Mar 10	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5551.mov")	Southampton	New York
2014	03	11	Mar 11	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5566.MOV")	Washington	District of Columbia
2014	03	11	Mar 11	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5578.MOV")	Washington	District of Columbia
2014	03	11	Mar 11	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5579.MOV")	Washington	District of Columbia
2014	03	12	Mar 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5581.MOV")	Washington	District of Columbia
2014	03	14	Mar 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5631.MOV")	Dover Afb	Delaware
2014	03	13	Mar 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5602.MOV")	Washington	District of Columbia
2014	03	15	Mar 15	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5675.MOV")	Monterey	Tennessee
2014	03	14	Mar 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5627.MOV")	Washington	District of Columbia
2014	03	15	Mar 15	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5711.MOV")	Monterey	Tennessee
2014	03	15	Mar 15	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5710.MOV")	Monterey	Tennessee
2014	03	15	Mar 15	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5742.MOV")	Monterey	Tennessee
2014	03	15	Mar 15	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5716.MOV")	Monterey	Tennessee
2014	03	15	Mar 15	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5771.MOV")	Monterey	Tennessee
2014	03	15	Mar 15	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5745.MOV")	Monterey	Tennessee
2014	03	15	Mar 15	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5773.mov")	Monterey	Tennessee
2014	03	16	Mar 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5810.MOV")	Port Norris	New Jersey
2014	03	17	Mar 17	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5811.MOV")	Fortescue	New Jersey
2014	03	17	Mar 17	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5812.MOV")	Fortescue	New Jersey
2014	03	15	Mar 15	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5751.MOV")	Monterey	Tennessee
2014	03	18	Mar 18	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5838.MOV")	Washington	District of Columbia
2014	03	19	Mar 19	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5846.MOV")	Washington	District of Columbia
2014	03	19	Mar 19	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5845.MOV")	Washington	District of Columbia
2014	03	20	Mar 20	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5847.MOV")	Washington	District of Columbia
2014	03	20	Mar 20	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5852.MOV")	Washington	District of Columbia
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5886.MOV")	Washington	District of Columbia
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5933.mov")	Washington	District of Columbia
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5934.mov")	Washington	District of Columbia
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5891.MOV")	Washington	District of Columbia
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5951.mov")	Washington	District of Columbia
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5894.MOV")	Washington	District of Columbia
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5927.MOV")	Washington	District of Columbia
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5952.mov")	Washington	District of Columbia
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5953.mov")	Washington	District of Columbia
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5897.MOV")	Washington	District of Columbia
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5893.MOV")	Washington	District of Columbia
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5959.MOV")	Washington	District of Columbia
2014	03	23	Mar 23	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5991.MOV")	Washington	District of Columbia
2014	03	22	Mar 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_5963.MOV")	Capital Heights	Maryland
2014	03	24	Mar 24	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6007.MOV")	Washington	District of Columbia
2014	03	25	Mar 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6049.MOV")	Washington	District of Columbia
2014	03	28	Mar 28	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6102.MOV")	Washington	District of Columbia
2014	03	26	Mar 26	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6066.MOV")	Washington	District of Columbia
2014	03	28	Mar 28	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6113.mov")	Washington	District of Columbia
2014	03	26	Mar 26	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6067.MOV")	Washington	District of Columbia
2014	03	26	Mar 26	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6086.MOV")	Washington	District of Columbia
2014	03	28	Mar 28	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6092.MOV")	Washington	District of Columbia
2014	03	28	Mar 28	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6104.MOV")	Washington	District of Columbia
2014	03	28	Mar 28	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6103.MOV")	Washington	District of Columbia
2014	03	29	Mar 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6124.MOV")	Washington	District of Columbia
2014	03	29	Mar 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6125.MOV")	Washington	District of Columbia
2014	03	28	Mar 28	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6105.MOV")	Washington	District of Columbia
2014	03	29	Mar 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6126.MOV")	Washington	District of Columbia
2014	03	29	Mar 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6167.mov")	Washington	District of Columbia
2014	03	29	Mar 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6127.MOV")	Washington	District of Columbia
2014	03	29	Mar 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6139.MOV")	Washington	District of Columbia
2014	03	29	Mar 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6128.MOV")	Washington	District of Columbia
2014	03	29	Mar 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6129.MOV")	Washington	District of Columbia
2014	03	29	Mar 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6161.MOV")	Washington	District of Columbia
2014	03	29	Mar 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6160.MOV")	Washington	District of Columbia
2014	03	29	Mar 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6171.MOV")	Washington	District of Columbia
2014	03	29	Mar 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6159.MOV")	Washington	District of Columbia
2014	04	04	Apr 4	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6301.mov")	Washington	District of Columbia
2014	04	04	Apr 4	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6302.mov")	Washington	District of Columbia
2014	03	30	Mar 30	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6183.MOV")	Washington	District of Columbia
2014	03	31	Mar 31	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6247.MOV")	Washington	District of Columbia
2014	03	30	Mar 30	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6177.MOV")	Washington	District of Columbia
2014	04	02	Apr 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6276.MOV")	Washington	District of Columbia
2014	03	31	Mar 31	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6224.MOV")	Washington	District of Columbia
2014	04	05	Apr 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6351.mov")	Washington	District of Columbia
2014	04	04	Apr 4	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6294.MOV")	Washington	District of Columbia
2014	04	05	Apr 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6352.mov")	Washington	District of Columbia
2014	04	04	Apr 4	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6311.MOV")	Washington	District of Columbia
2014	04	04	Apr 4	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6305.MOV")	Washington	District of Columbia
2014	04	06	Apr 6	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6353.mov")	Washington	District of Columbia
2014	04	04	Apr 4	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6312.MOV")	Washington	District of Columbia
2014	04	06	Apr 6	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6354.mov")	Washington	District of Columbia
2014	04	05	Apr 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6313.MOV")	Washington	District of Columbia
2014	04	05	Apr 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6322.MOV")	Washington	District of Columbia
2014	04	06	Apr 6	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6377.MOV")	Washington	District of Columbia
2014	04	10	Apr 10	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6460.MOV")	Washington	District of Columbia
2014	04	07	Apr 7	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6395.MOV")	Washington	District of Columbia
2014	04	08	Apr 8	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6416.MOV")	Washington	District of Columbia
2014	04	10	Apr 10	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6439.MOV")	Cape May Point	New Jersey
2014	04	11	Apr 11	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6493.MOV")	Mecca	California
2014	04	11	Apr 11	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6525.MOV")	Washington	District of Columbia
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6527.MOV")	Washington	District of Columbia
2014	04	11	Apr 11	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6509.MOV")	Washington	District of Columbia
2014	04	11	Apr 11	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6523.MOV")	Washington	District of Columbia
2014	04	11	Apr 11	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6524.MOV")	Washington	District of Columbia
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6539.MOV")	Washington	District of Columbia
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6528.MOV")		California
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6555.mov")	Washington	District of Columbia
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6551.MOV")	Washington	District of Columbia
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6540.MOV")	Washington	District of Columbia
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6546.MOV")	Washington	District of Columbia
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6552.MOV")	Washington	District of Columbia
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6553.MOV")	Washington	District of Columbia
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6556.MOV")		California
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6599.MOV")	Mecca	California
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6607.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6631.MOV")		California
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6589.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6640.MOV")		California
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6605.MOV")		California
2014	04	12	Apr 12	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6608.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6638.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6660.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6682.MOV")	Washington	District of Columbia
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6656.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6710.mov")	Washington	District of Columbia
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6680.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6657.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6686.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6693.MOV")		California
2014	04	14	Apr 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6749.MOV")		California
2014	04	13	Apr 13	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6698.MOV")		California
2014	04	14	Apr 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6753.MOV")		California
2014	04	14	Apr 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6762.MOV")		California
2014	04	14	Apr 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6755.MOV")		California
2014	04	14	Apr 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6754.MOV")		California
2014	04	14	Apr 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6763.MOV")		California
2014	04	15	Apr 15	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6797.MOV")	Washington	District of Columbia
2014	04	16	Apr 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6816.MOV")	Washington	District of Columbia
2014	04	14	Apr 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6761.MOV")		California
2014	04	14	Apr 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6760.MOV")		California
2014	04	14	Apr 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6769.MOV")		California
2014	04	19	Apr 19	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6885.MOV")	Washington	District of Columbia
2014	04	18	Apr 18	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6866.MOV")	Washington	District of Columbia
2014	04	16	Apr 16	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6820.MOV")	Washington	District of Columbia
